"swede1"|"swede2"|"abba"|"deathmetal"
"1150"|55|738|0|1
"1151"|55|568|0|1
"1152"|55|37|0|0
"1153"|55|57|0|1
"1154"|55|362|0|1
"1155"|55|51|0|1
"1156"|55|92|0|1
"1157"|55|253|0|0
"1158"|56|110|0|0
"1159"|56|742|0|0
"1160"|56|323|0|0
"1161"|56|39|0|0
"1162"|56|545|0|0
"1163"|56|316|0|0
"1164"|56|38|0|0
"1165"|56|75|0|0
"1166"|56|711|0|0
"1167"|56|619|0|0
"1168"|56|330|0|0
"1169"|57|58|0|0
"1170"|57|109|0|1
"1171"|57|144|0|1
"1172"|57|568|0|1
"1173"|57|48|0|0
"1174"|57|184|0|1
"1175"|57|92|0|1
"1176"|57|165|0|0
"1177"|57|55|0|1
"1178"|57|751|0|1
"1179"|57|63|0|1
"1180"|57|108|0|1
"1181"|57|567|0|0
"1182"|57|156|0|1
"1183"|57|725|0|1
"1184"|57|203|0|0
"1185"|57|83|0|1
"1186"|57|749|0|1
"1187"|57|726|0|1
"1188"|57|738|0|1
"1189"|58|700|1|0
"1190"|58|41|1|1
"1191"|58|203|1|0
"1192"|58|184|1|1
"1193"|58|57|1|1
"1194"|59|310|0|0
"1195"|59|2|0|0
"1196"|59|719|0|1
"1197"|59|298|0|0
"1198"|59|556|0|0
"1199"|59|258|0|0
"1200"|59|803|0|0
"1201"|59|36|0|0
"1202"|59|87|0|1
"1203"|59|123|0|0
"1204"|59|97|0|0
"1205"|59|697|0|0
"1206"|59|469|0|0
"1207"|59|53|0|0
"1208"|59|187|0|0
"1209"|59|475|0|0
"1210"|59|153|0|0
"1211"|59|7|0|0
"1212"|59|254|0|0
"1213"|59|632|0|0
"1214"|59|271|0|0
"1215"|59|464|0|1
"1216"|59|230|0|0
"1217"|59|564|0|0
"1218"|59|248|0|0
"1219"|59|540|0|0
"1220"|59|728|0|1
"1221"|59|287|0|0
"1222"|59|72|0|1
"1223"|59|105|0|0
"1224"|59|332|0|1
"1225"|59|240|0|1
"1226"|59|734|0|1
"1227"|59|678|0|0
"1228"|59|787|0|0
"1229"|59|337|0|0
"1230"|59|243|0|0
"1231"|59|533|0|0
"1232"|59|202|0|0
"1233"|59|759|0|0
"1234"|59|263|0|0
"1235"|59|221|0|0
"1236"|59|67|0|1
"1237"|59|827|0|0
"1238"|59|473|0|0
"1239"|59|811|0|0
"1240"|59|180|0|0
"1241"|59|122|0|0
"1242"|59|66|0|0
"1243"|59|94|0|0
"1244"|59|406|0|1
"1245"|59|783|0|0
"1246"|59|626|0|0
"1247"|59|294|0|1
"1248"|59|774|0|0
"1249"|59|205|0|1
"1250"|59|199|0|1
"1251"|60|161|0|0
"1252"|60|166|0|0
"1253"|60|153|0|0
"1254"|60|80|0|0
"1255"|60|7|0|0
"1256"|60|306|0|1
"1257"|60|315|0|0
"1258"|60|564|0|0
"1259"|60|698|0|0
"1260"|60|221|0|0
"1261"|60|243|0|0
"1262"|60|212|0|0
"1263"|60|807|0|0
"1264"|60|770|0|0
"1265"|60|87|0|1
"1266"|60|761|0|0
"1267"|61|124|1|0
"1268"|61|659|1|0
"1269"|61|358|1|1
"1270"|61|232|1|0
"1271"|61|39|1|0
"1272"|61|590|1|0
"1273"|61|337|1|0
"1274"|61|52|1|0
"1275"|61|330|1|0
"1276"|61|239|1|0
"1277"|61|323|1|0
"1278"|61|173|1|1
"1279"|61|154|1|1
"1280"|61|204|1|0
"1281"|61|234|1|0
"1282"|61|188|1|1
"1283"|61|178|1|0
"1284"|61|155|1|1
"1285"|61|224|1|1
"1286"|61|785|1|0
"1287"|61|331|1|0
"1288"|61|592|1|1
"1289"|61|545|1|0
"1290"|61|275|1|0
"1291"|61|798|1|1
"1292"|61|309|1|0
"1293"|61|70|1|1
"1294"|61|300|1|1
"1295"|61|712|1|0
"1296"|61|792|1|0
"1297"|61|449|1|0
"1298"|61|362|1|1
"1299"|61|1|1|0
"1300"|61|647|1|1
"1301"|61|211|1|1
"1302"|61|376|1|0
"1303"|61|730|1|1
"1304"|61|806|1|0
"1305"|61|757|1|1
"1306"|61|152|1|0
"1307"|61|181|1|0
"1308"|61|797|1|1
"1309"|61|816|1|0
"1310"|61|536|1|0
"1311"|61|696|1|0
"1312"|61|619|1|0
"1313"|61|640|1|0
"1314"|61|312|1|0
"1315"|61|351|1|0
"1316"|61|278|1|0
"1317"|61|248|1|0
"1318"|61|38|1|0
"1319"|61|646|1|0
"1320"|61|316|1|0
"1321"|61|650|1|0
"1322"|61|561|1|0
"1323"|61|333|1|0
"1324"|61|273|1|0
"1325"|61|75|1|0
"1326"|61|119|1|0
"1327"|61|213|1|1
"1328"|61|159|1|1
"1329"|61|51|1|1
"1330"|61|292|1|0
"1331"|61|321|1|0
"1332"|61|667|1|0
"1333"|61|33|1|0
"1334"|62|379|0|1
"1335"|62|96|0|1
"1336"|62|185|0|1
"1337"|62|377|0|0
"1338"|62|177|0|1
"1339"|62|463|0|1
"1340"|62|91|0|1
"1341"|62|570|0|1
"1342"|62|233|0|1
"1343"|62|526|0|0
"1344"|62|599|0|0
"1345"|62|768|0|1
"1346"|62|591|0|1
"1347"|62|328|0|1
"1348"|62|189|0|0
"1349"|62|702|0|1
"1350"|62|597|0|0
"1351"|63|57|0|1
"1352"|63|109|0|1
"1353"|64|91|1|1
"1354"|64|166|1|0
"1355"|64|153|1|0
"1356"|64|107|1|0
"1357"|64|289|1|0
"1358"|64|792|1|0
"1359"|64|210|1|0
"1360"|64|264|1|0
"1361"|64|236|1|0
"1362"|64|626|1|0
"1363"|64|263|1|0
"1364"|64|131|1|1
"1365"|64|589|1|1
"1366"|64|212|1|0
"1367"|64|154|1|1
"1368"|64|597|1|0
"1369"|64|698|1|0
"1370"|65|130|0|0
"1371"|65|338|0|0
"1372"|65|438|0|0
"1373"|65|161|0|0
"1374"|66|59|1|1
"1375"|66|505|1|0
"1376"|66|230|1|0
"1377"|66|69|1|0
"1378"|66|759|1|0
"1379"|66|221|1|0
"1380"|66|161|1|0
"1381"|66|383|1|1
"1382"|66|254|1|0
"1383"|66|7|1|0
"1384"|66|564|1|0
"1385"|66|94|1|0
"1386"|66|47|1|0
"1387"|66|243|1|0
"1388"|66|406|1|1
"1389"|66|248|1|0
"1390"|66|25|1|0
"1391"|66|180|1|0
"1392"|67|734|0|1
"1393"|67|287|0|0
"1394"|67|357|0|0
"1395"|67|458|0|1
"1396"|67|728|0|1
"1397"|67|68|0|1
"1398"|67|248|0|0
"1399"|67|263|0|0
"1400"|67|540|0|0
"1401"|67|243|0|0
"1402"|67|97|0|0
"1403"|67|122|0|0
"1404"|67|626|0|0
"1405"|67|47|0|0
"1406"|67|315|0|0
"1407"|67|313|0|1
"1408"|67|59|0|1
"1409"|67|334|0|0
"1410"|67|147|0|1
"1411"|67|46|0|0
"1412"|67|146|0|1
"1413"|67|29|0|0
"1414"|67|294|0|1
"1415"|67|401|0|1
"1416"|67|733|0|1
"1417"|67|754|0|0
"1418"|67|763|0|1
"1419"|67|761|0|0
"1420"|68|596|0|1
"1421"|68|170|0|1
"1422"|68|67|0|1
"1423"|68|212|0|0
"1424"|68|80|0|0
"1425"|68|248|0|0
"1426"|69|66|1|0
"1427"|69|383|1|1
"1428"|69|728|1|1
"1429"|69|734|1|1
"1430"|69|719|1|1
"1431"|69|94|1|0
"1432"|69|464|1|1
"1433"|69|27|1|1
"1434"|69|75|1|0
"1435"|69|235|1|0
"1436"|69|365|1|0
"1437"|69|36|1|0
"1438"|69|130|1|0
"1439"|69|119|1|0
"1440"|69|162|1|0
"1441"|69|153|1|0
"1442"|69|243|1|0
"1443"|69|248|1|0
"1444"|69|787|1|0
"1445"|69|696|1|0
"1446"|69|180|1|0
"1447"|69|338|1|0
"1448"|69|310|1|0
"1449"|69|297|1|0
"1450"|69|274|1|1
"1451"|69|229|1|0
"1452"|69|475|1|0
"1453"|69|199|1|1
"1454"|69|258|1|0
"1455"|69|687|1|0
"1456"|69|47|1|0
"1457"|69|303|1|0
"1458"|69|29|1|0
"1459"|69|759|1|0
"1460"|69|332|1|1
"1461"|69|473|1|0
"1462"|69|533|1|0
"1463"|69|536|1|0
"1464"|69|632|1|0
"1465"|69|564|1|0
"1466"|69|221|1|0
"1467"|69|312|1|0
"1468"|69|337|1|0
"1469"|69|287|1|0
"1470"|69|811|1|0
"1471"|69|187|1|0
"1472"|69|118|1|1
"1473"|69|368|1|1
"1474"|69|146|1|1
"1475"|69|556|1|0
"1476"|69|325|1|1
"1477"|69|239|1|0
"1478"|69|678|1|0
"1479"|69|460|1|1
"1480"|69|294|1|1
"1481"|69|722|1|0
"1482"|69|97|1|0
"1483"|69|254|1|0
"1484"|69|53|1|0
"1485"|69|827|1|0
"1486"|69|540|1|0
"1487"|69|299|1|0
"1488"|69|72|1|1
"1489"|69|232|1|0
"1490"|69|122|1|0
"1491"|69|774|1|0
"1492"|69|590|1|0
"1493"|70|650|0|0
"1494"|70|33|0|0
"1495"|70|362|0|1
"1496"|70|201|0|0
"1497"|70|61|0|0
"1498"|71|39|1|0
"1499"|71|167|1|0
"1500"|71|607|1|0
"1501"|71|279|1|0
"1502"|71|53|1|0
"1503"|71|592|1|1
"1504"|71|507|1|0
"1505"|71|145|1|0
"1506"|71|744|1|1
"1507"|71|794|1|0
"1508"|71|590|1|0
"1509"|71|155|1|1
"1510"|71|667|1|0
"1511"|71|704|1|0
"1512"|71|333|1|0
"1513"|71|742|1|0
"1514"|71|323|1|0
"1515"|71|272|1|0
"1516"|71|790|1|0
"1517"|71|38|1|0
"1518"|71|785|1|0
"1519"|71|337|1|0
"1520"|71|183|1|1
"1521"|71|331|1|0
"1522"|71|202|1|0
"1523"|71|716|1|1
"1524"|71|282|1|0
"1525"|71|787|1|0
"1526"|71|239|1|0
"1527"|71|1|1|0
"1528"|71|309|1|0
"1529"|71|449|1|0
"1530"|71|649|1|0
"1531"|71|163|1|0
"1532"|71|225|1|0
"1533"|71|299|1|0
"1534"|71|814|1|0
"1535"|71|127|1|0
"1536"|71|706|1|1
"1537"|71|297|1|0
"1538"|71|545|1|0
"1539"|71|52|1|0
"1540"|71|181|1|0
"1541"|71|709|1|1
"1542"|71|238|1|0
"1543"|71|213|1|1
"1544"|71|234|1|0
"1545"|71|711|1|0
"1546"|71|561|1|0
"1547"|71|757|1|1
"1548"|71|318|1|0
"1549"|71|119|1|0
"1550"|71|188|1|1
"1551"|71|312|1|0
"1552"|71|650|1|0
"1553"|71|632|1|0
"1554"|71|358|1|1
"1555"|71|533|1|0
"1556"|71|710|1|0
"1557"|71|648|1|1
"1558"|71|325|1|1
"1559"|71|365|1|0
"1560"|71|196|1|0
"1561"|71|712|1|0
"1562"|71|75|1|0
"1563"|71|644|1|1
"1564"|71|640|1|0
"1565"|71|110|1|0
"1566"|71|818|1|1
"1567"|71|135|1|0
"1568"|71|324|1|0
"1569"|71|672|1|0
"1570"|72|306|0|1
"1571"|72|69|0|0
"1572"|72|696|0|0
"1573"|72|271|0|0
"1574"|72|122|0|0
"1575"|72|59|0|1
"1576"|72|107|0|0
"1577"|72|287|0|0
"1578"|72|162|0|0
"1579"|72|230|0|0
"1580"|72|105|0|0
"1581"|72|728|0|1
"1582"|72|116|0|0
"1583"|72|199|0|1
"1584"|72|464|0|1
"1585"|72|2|0|0
"1586"|72|158|0|1
"1587"|72|94|0|0
"1588"|72|294|0|1
"1589"|72|212|0|0
"1590"|72|332|0|1
"1591"|72|438|0|0
"1592"|72|239|0|0
"1593"|72|564|0|0
"1594"|72|248|0|0
"1595"|72|303|0|0
"1596"|72|27|0|1
"1597"|72|130|0|0
"1598"|72|803|0|0
"1599"|72|763|0|1
"1600"|72|258|0|0
"1601"|72|458|0|1
"1602"|72|811|0|0
"1603"|72|767|0|1
"1604"|72|540|0|0
"1605"|72|214|0|0
"1606"|72|626|0|0
"1607"|72|123|0|0
"1608"|72|338|0|0
"1609"|72|7|0|0
"1610"|72|807|0|0
"1611"|72|701|0|0
"1612"|72|734|0|1
"1613"|72|243|0|0
"1614"|72|161|0|0
"1615"|72|770|0|0
"1616"|72|759|0|0
"1617"|72|773|0|1
"1618"|72|774|0|0
"1619"|73|7|1|0
"1620"|73|303|1|0
"1621"|73|767|1|1
"1622"|73|214|1|0
"1623"|73|337|1|0
"1624"|73|315|1|0
"1625"|73|248|1|0
"1626"|73|243|1|0
"1627"|73|154|1|1
"1628"|73|258|1|0
"1629"|73|507|1|0
"1630"|73|53|1|0
"1631"|73|166|1|0
"1632"|73|696|1|0
"1633"|73|536|1|0
"1634"|73|312|1|0
"1635"|73|785|1|0
"1636"|73|163|1|0
"1637"|73|564|1|0
"1638"|73|663|1|0
"1639"|73|224|1|1
"1640"|73|626|1|0
"1641"|73|321|1|0
"1642"|73|761|1|0
"1643"|73|806|1|0
"1644"|73|770|1|0
"1645"|73|792|1|0
"1646"|73|778|1|0
"1647"|74|695|1|1
"1648"|74|336|1|0
"1649"|74|684|1|0
"1650"|74|148|1|1
"1651"|74|547|1|1
"1652"|74|126|1|1
"1653"|74|361|1|0
"1654"|74|707|1|1
"1655"|74|528|1|0
"1656"|75|757|1|1
"1657"|75|711|1|0
"1658"|75|37|1|0
"1659"|75|704|1|0
"1660"|75|619|1|0
"1661"|75|61|1|0
"1662"|75|706|1|1
"1663"|75|473|1|0
"1664"|75|672|1|0
"1665"|75|239|1|0
"1666"|75|56|1|1
"1667"|75|344|1|1
"1668"|75|330|1|0
"1669"|75|145|1|0
"1670"|75|279|1|0
"1671"|75|272|1|0
"1672"|75|51|1|1
"1673"|75|124|1|0
"1674"|75|183|1|1
"1675"|75|38|1|0
"1676"|75|735|1|0
"1677"|75|814|1|0
"1678"|75|250|1|1
"1679"|75|265|1|0
"1680"|75|790|1|0
"1681"|75|827|1|0
"1682"|75|337|1|0
"1683"|75|710|1|0
"1684"|75|297|1|0
"1685"|75|561|1|0
"1686"|75|181|1|0
"1687"|75|536|1|0
"1688"|75|287|1|0
"1689"|75|309|1|0
"1690"|75|376|1|0
"1691"|75|323|1|0
"1692"|75|167|1|0
"1693"|75|69|1|0
"1694"|75|333|1|0
"1695"|75|646|1|0
"1696"|75|365|1|0
"1697"|75|351|1|0
"1698"|75|314|1|0
"1699"|75|794|1|0
"1700"|75|202|1|0
"1701"|75|155|1|1
"1702"|75|232|1|0
"1703"|75|431|1|0
"1704"|75|240|1|1
"1705"|75|71|1|0
"1706"|75|649|1|0
"1707"|75|641|1|0
"1708"|75|481|1|0
"1709"|75|310|1|0
"1710"|75|331|1|0
"1711"|75|238|1|0
"1712"|75|592|1|1
"1713"|75|632|1|0
"1714"|75|818|1|1
"1715"|75|110|1|0
"1716"|75|312|1|0
"1717"|75|626|1|0
"1718"|75|533|1|0
"1719"|75|119|1|0
"1720"|75|712|1|0
"1721"|75|692|1|0
"1722"|75|299|1|0
"1723"|75|709|1|1
"1724"|75|648|1|1
"1725"|75|282|1|0
"1726"|75|780|1|0
"1727"|75|833|1|0
"1728"|75|667|1|0
"1729"|75|787|1|0
"1730"|75|316|1|0
"1731"|76|15|1|0
"1732"|76|372|1|1
"1733"|76|82|1|0
"1734"|76|23|1|1
"1735"|76|781|1|1
"1736"|76|18|1|1
"1737"|76|149|1|0
"1738"|76|609|1|0
"1739"|77|723|0|0
"1740"|77|539|0|1
"1741"|77|85|0|1
"1742"|77|149|0|0
"1743"|77|191|0|1
"1744"|77|609|0|0
"1745"|77|45|0|1
"1746"|77|507|0|0
"1747"|77|79|0|1
"1748"|78|84|0|1
"1749"|79|191|0|1
"1750"|79|77|0|1
"1751"|79|731|0|0
"1752"|79|45|0|1
"1753"|80|130|1|0
"1754"|80|507|1|0
"1755"|80|47|1|0
"1756"|80|158|1|1
"1757"|80|60|1|1
"1758"|80|97|1|0
"1759"|80|366|1|1
"1760"|80|807|1|0
"1761"|80|464|1|1
"1762"|80|287|1|0
"1763"|80|153|1|0
"1764"|80|248|1|0
"1765"|80|122|1|0
"1766"|80|770|1|0
"1767"|80|303|1|0
"1768"|80|337|1|0
"1769"|80|68|1|1
"1770"|80|221|1|0
"1771"|80|540|1|0
"1772"|80|180|1|0
"1773"|80|332|1|1
"1774"|80|154|1|1
"1775"|80|107|1|0
"1776"|80|573|1|1
"1777"|80|166|1|0
"1778"|80|556|1|0
"1779"|80|161|1|0
"1780"|80|792|1|0
"1781"|80|626|1|0
"1782"|80|2|1|0
"1783"|80|243|1|0
"1784"|80|271|1|0
"1785"|80|759|1|0
"1786"|80|294|1|1
"1787"|80|7|1|0
"1788"|80|761|1|0
"1789"|80|214|1|0
"1790"|80|767|1|1
"1791"|80|315|1|0
"1792"|81|475|1|0
"1793"|81|122|1|0
"1794"|81|469|1|0
"1795"|81|473|1|0
"1796"|81|38|1|0
"1797"|81|121|1|0
"1798"|81|202|1|0
"1799"|81|561|1|0
"1800"|81|431|1|0
"1801"|81|719|1|1
"1802"|81|186|1|1
"1803"|81|626|1|0
"1804"|81|420|1|0
"1805"|81|462|1|0
"1806"|81|273|1|0
"1807"|81|605|1|0
"1808"|81|167|1|0
"1809"|81|344|1|1
"1810"|81|449|1|0
"1811"|81|369|1|0
"1812"|81|424|1|0
"1813"|81|7|1|0
"1814"|81|376|1|0
"1815"|81|337|1|0
"1816"|81|507|1|0
"1817"|81|478|1|0
"1818"|81|271|1|0
"1819"|81|310|1|0
"1820"|81|238|1|0
"1821"|81|632|1|0
"1822"|81|437|1|0
"1823"|81|607|1|0
"1824"|81|821|1|0
"1825"|81|564|1|0
"1826"|81|162|1|0
"1827"|81|759|1|0
"1828"|81|314|1|0
"1829"|81|36|1|0
"1830"|82|678|1|0
"1831"|82|18|1|1
"1832"|82|609|1|0
"1833"|82|193|1|0
"1834"|82|781|1|1
"1835"|82|197|1|0
"1836"|82|120|1|0
"1837"|82|76|1|0
"1838"|82|23|1|1
"1839"|82|538|1|0
"1840"|83|50|0|0
"1841"|83|41|0|1
"1842"|83|109|0|1
"1843"|83|203|0|0
"1844"|83|144|0|1
"1845"|83|55|0|1
"1846"|83|57|0|1
"1847"|83|165|0|0
"1848"|83|568|0|1
"1849"|83|738|0|1
"1850"|83|92|0|1
"1851"|83|567|0|0
"1852"|83|725|0|1
"1853"|84|78|0|1
"1854"|84|101|0|1
"1855"|84|320|0|0
"1856"|85|743|0|1
"1857"|85|639|0|0
"1858"|85|651|0|1
"1859"|85|262|0|1
"1860"|85|552|0|0
"1861"|85|474|0|1
"1862"|85|77|0|1
"1863"|86|89|1|0
"1864"|86|587|1|1
"1865"|87|271|0|0
"1866"|87|807|0|0
"1867"|87|469|0|0
"1868"|87|696|0|0
"1869"|87|60|0|1
"1870"|87|306|0|1
"1871"|87|540|0|0
"1872"|87|243|0|0
"1873"|87|254|0|0
"1874"|87|248|0|0
"1875"|87|678|0|0
"1876"|87|180|0|0
"1877"|87|573|0|1
"1878"|87|258|0|0
"1879"|87|728|0|1
"1880"|87|130|0|0
"1881"|87|212|0|0
"1882"|87|2|0|0
"1883"|87|754|0|0
"1884"|87|53|0|0
"1885"|87|230|0|0
"1886"|87|205|0|1
"1887"|87|310|0|0
"1888"|87|734|0|1
"1889"|87|59|0|1
"1890"|87|332|0|1
"1891"|87|783|0|0
"1892"|87|375|0|0
"1893"|87|564|0|0
"1894"|87|475|0|0
"1895"|87|770|0|0
"1896"|87|161|0|0
"1897"|87|123|0|0
"1898"|87|315|0|0
"1899"|87|153|0|0
"1900"|87|158|0|1
"1901"|87|488|0|0
"1902"|87|338|0|0
"1903"|87|122|0|0
"1904"|87|199|0|1
"1905"|87|507|0|0
"1906"|87|154|0|1
"1907"|87|767|0|1
"1908"|87|759|0|0
"1909"|87|263|0|0
"1910"|87|221|0|0
"1911"|87|438|0|0
"1912"|87|701|0|0
"1913"|87|811|0|0
"1914"|87|303|0|0
"1915"|87|214|0|0
"1916"|87|761|0|0
"1917"|88|720|0|1
"1918"|88|380|0|1
"1919"|88|3|0|0
"1920"|88|93|0|1
"1921"|89|582|1|0
"1922"|89|86|1|0
"1923"|89|580|1|0
"1924"|89|822|1|1
"1925"|89|765|1|1
"1926"|90|236|0|0
"1927"|90|6|0|1
"1928"|90|46|0|0
"1929"|90|597|0|0
"1930"|90|306|0|1
"1931"|90|698|0|0
"1932"|90|770|0|0
"1933"|90|96|0|1
"1934"|90|166|0|0
"1935"|90|702|0|1
"1936"|90|177|0|1
"1937"|90|107|0|0
"1938"|90|251|0|1
"1939"|90|161|0|0
"1940"|90|761|0|0
"1941"|90|185|0|1
"1942"|91|131|0|1
"1943"|91|64|0|0
"1944"|91|62|0|1
"1945"|92|700|0|0
"1946"|92|41|0|1
"1947"|92|55|0|1
"1948"|92|144|0|1
"1949"|92|149|0|0
"1950"|92|122|0|0
"1951"|92|44|0|1
"1952"|92|57|0|1
"1953"|92|184|0|1
"1954"|92|678|0|0
"1955"|92|109|0|1
"1956"|92|2|0|0
"1957"|92|156|0|1
"1958"|92|738|0|1
"1959"|92|83|0|1
"1960"|92|362|0|1
"1961"|92|507|0|0
"1962"|92|567|0|0
"1963"|92|626|0|0
"1964"|92|751|0|1
"1965"|93|3|0|0
"1966"|93|88|0|1
"1967"|93|720|0|1
"1968"|94|254|1|0
"1969"|94|774|1|0
"1970"|94|130|1|0
"1971"|94|69|1|0
"1972"|94|199|1|1
"1973"|94|258|1|0
"1974"|94|540|1|0
"1975"|94|803|1|0
"1976"|94|230|1|0
"1977"|94|338|1|0
"1978"|94|47|1|0
"1979"|94|357|1|0
"1980"|94|469|1|0
"1981"|94|787|1|0
"1982"|94|271|1|0
"1983"|94|827|1|0
"1984"|94|123|1|0
"1985"|94|72|1|1
"1986"|94|315|1|0
"1987"|94|811|1|0
"1988"|94|66|1|0
"1989"|94|406|1|1
"1990"|94|626|1|0
"1991"|94|59|1|1
"1992"|94|97|1|0
"1993"|94|221|1|0
"1994"|94|783|1|0
"1995"|94|294|1|1
"1996"|94|556|1|0
"1997"|94|696|1|0
"1998"|94|332|1|1
"1999"|94|759|1|0
"2000"|94|810|1|0
"2001"|94|212|1|0
"2002"|95|236|0|0
"2003"|95|770|0|0
"2004"|95|597|0|0
"2005"|95|251|0|1
"2006"|95|702|0|1
"2007"|95|626|0|0
"2008"|95|166|0|0
"2009"|95|570|0|1
"2010"|95|6|0|1
"2011"|95|761|0|0
"2012"|95|287|0|0
"2013"|96|90|0|1
"2014"|96|62|0|1
"2015"|97|248|1|0
"2016"|97|53|1|0
"2017"|97|507|1|0
"2018"|97|366|1|1
"2019"|97|728|1|1
"2020"|97|80|1|0
"2021"|97|337|1|0
"2022"|97|212|1|0
"2023"|97|221|1|0
"2024"|97|282|1|0
"2025"|97|94|1|0
"2026"|97|687|1|0
"2027"|97|811|1|0
"2028"|97|59|1|1
"2029"|97|375|1|0
"2030"|97|787|1|0
"2031"|97|312|1|0
"2032"|97|632|1|0
"2033"|97|166|1|0
"2034"|97|7|1|0
"2035"|97|401|1|1
"2036"|97|287|1|0
"2037"|97|2|1|0
"2038"|97|556|1|0
"2039"|97|303|1|0
"2040"|97|243|1|0
"2041"|97|32|1|1
"2042"|97|306|1|1
"2043"|97|230|1|0
"2044"|97|803|1|0
"2045"|97|29|1|0
"2046"|97|696|1|0
"2047"|97|669|1|0
"2048"|97|761|1|0
"2049"|97|130|1|0
"2050"|97|540|1|0
"2051"|97|332|1|1
"2052"|97|205|1|1
"2053"|97|180|1|0
"2054"|97|294|1|1
"2055"|97|69|1|0
"2056"|97|732|1|0
"2057"|97|464|1|1
"2058"|97|469|1|0
"2059"|97|626|1|0
"2060"|97|678|1|0
"2061"|97|536|1|0
"2062"|97|263|1|0
"2063"|97|239|1|0
"2064"|97|258|1|0
"2065"|97|254|1|0
"2066"|97|685|1|1
"2067"|97|271|1|0
"2068"|97|590|1|0
"2069"|97|733|1|1
"2070"|97|161|1|0
"2071"|97|27|1|1
"2072"|97|199|1|1
"2073"|97|122|1|0
"2074"|97|564|1|0
"2075"|97|734|1|1
"2076"|97|153|1|0
"2077"|97|315|1|0
"2078"|97|754|1|0
"2079"|97|759|1|0
"2080"|97|67|1|1
"2081"|97|214|1|0
"2082"|97|573|1|1
"2083"|97|827|1|0
"2084"|98|552|1|0
"2085"|98|262|1|1
"2086"|98|474|1|1
"2087"|98|651|1|1
"2088"|99|626|0|0
"2089"|100|233|1|1
"2090"|101|359|0|0
"2091"|101|84|0|1
"2092"|101|469|0|0
"2093"|102|38|1|0
"2094"|103|12|1|1
"2095"|103|19|1|0
"2096"|103|207|1|0
"2097"|103|194|1|0
"2098"|104|549|1|1
"2099"|104|234|1|0
"2100"|104|124|1|0
"2101"|104|238|1|0
"2102"|104|38|1|0
"2103"|104|145|1|0
"2104"|104|333|1|0
"2105"|104|311|1|0
"2106"|104|135|1|0
"2107"|104|273|1|0
"2108"|104|314|1|0
"2109"|104|155|1|1
"2110"|104|119|1|0
"2111"|104|561|1|0
"2112"|104|449|1|0
"2113"|104|660|1|0
"2114"|104|29|1|0
"2115"|104|225|1|0
"2116"|104|330|1|0
"2117"|104|331|1|0
"2118"|104|202|1|0
"2119"|105|230|1|0
"2120"|105|2|1|0
"2121"|105|271|1|0
"2122"|105|72|1|1
"2123"|105|212|1|0
"2124"|105|676|1|0
"2125"|105|122|1|0
"2126"|105|7|1|0
"2127"|105|47|1|0
"2128"|105|263|1|0
"2129"|105|556|1|0
"2130"|105|406|1|1
"2131"|105|811|1|0
"2132"|105|564|1|0
"2133"|105|698|1|0
"2134"|105|383|1|1
"2135"|105|763|1|1
"2136"|105|626|1|0
"2137"|105|803|1|0
"2138"|105|59|1|1
"2139"|106|258|1|0
"2140"|106|36|1|0
"2141"|106|632|1|0
"2142"|106|827|1|0
"2143"|106|180|1|0
"2144"|106|787|1|0
"2145"|106|315|1|0
"2146"|106|533|1|0
"2147"|106|221|1|0
"2148"|106|536|1|0
"2149"|106|282|1|0
"2150"|107|306|1|1
"2151"|107|2|1|0
"2152"|107|239|1|0
"2153"|107|72|1|1
"2154"|107|696|1|0
"2155"|107|258|1|0
"2156"|107|264|1|0
"2157"|107|166|1|0
"2158"|107|212|1|0
"2159"|107|438|1|0
"2160"|107|596|1|1
"2161"|107|243|1|0
"2162"|107|154|1|1
"2163"|107|249|1|0
"2164"|107|90|1|1
"2165"|107|158|1|1
"2166"|107|64|1|0
"2167"|107|701|1|0
"2168"|107|773|1|1
"2169"|107|214|1|0
"2170"|107|589|1|1
"2171"|107|80|1|0
"2172"|107|248|1|0
"2173"|107|281|1|0
"2174"|107|698|1|0
"2175"|107|122|1|0
"2176"|107|287|1|0
"2177"|107|488|1|0
"2178"|107|770|1|0
"2179"|107|221|1|0
"2180"|107|289|1|0
"2181"|107|315|1|0
"2182"|107|767|1|1
"2183"|108|812|0|0
"2184"|108|360|0|0
"2185"|108|738|0|1
"2186"|108|57|0|1
"2187"|108|203|0|0
"2188"|109|63|0|1
"2189"|109|92|0|1
"2190"|109|738|0|1
"2191"|109|41|0|1
"2192"|109|57|0|1
"2193"|109|144|0|1
"2194"|109|83|0|1
"2195"|110|265|1|0
"2196"|110|75|1|0
"2197"|110|592|1|1
"2198"|110|127|1|0
"2199"|110|827|1|0
"2200"|110|337|1|0
"2201"|110|282|1|0
"2202"|110|299|1|0
"2203"|110|155|1|1
"2204"|110|314|1|0
"2205"|110|38|1|0
"2206"|110|124|1|0
"2207"|110|632|1|0
"2208"|110|272|1|0
"2209"|110|787|1|0
"2210"|110|644|1|1
"2211"|110|545|1|0
"2212"|110|37|1|0
"2213"|110|794|1|0
"2214"|110|376|1|0
"2215"|110|667|1|0
"2216"|110|473|1|0
"2217"|110|507|1|0
"2218"|110|641|1|0
"2219"|110|119|1|0
"2220"|110|331|1|0
"2221"|110|344|1|1
"2222"|110|705|1|0
"2223"|110|29|1|0
"2224"|110|56|1|1
