empl1|empl2|collaborations|engineer1|engineer2|invent1|invent2
51|75|3|0|1|0|1
51|592|1|0|0|0|0
51|290|3|0|0|0|0
51|751|1|0|0|0|0
51|337|1|0|0|0|1
51|216|1|0|0|0|1
52|712|1|0|1|1|1
52|38|3|0|0|1|1
52|204|5|0|0|1|1
52|211|3|0|1|1|0
52|119|1|0|0|1|1
52|155|5|0|0|1|0
52|590|5|0|0|1|1
52|321|1|0|0|1|1
52|312|1|0|0|1|1
52|39|8|0|1|1|1
52|188|5|0|0|1|0
52|53|1|0|0|1|1
52|201|1|0|1|1|1
52|239|1|0|1|1|1
52|816|1|0|0|1|1
52|646|3|0|0|1|1
52|376|5|0|1|1|1
52|163|1|0|0|1|1
52|159|5|0|1|1|0
52|757|3|0|0|1|0
52|449|5|0|1|1|1
52|167|1|0|0|1|1
52|273|5|0|0|1|1
52|333|7|0|0|1|1
52|213|1|0|1|1|0
52|61|10|0|0|1|1
52|124|3|0|0|1|1
52|633|3|0|0|1|1
52|650|5|0|0|1|1
52|282|3|0|0|1|1
52|648|3|0|0|1|0
52|592|1|0|0|1|0
52|561|1|0|0|1|1
52|647|3|0|0|1|0
52|337|3|0|0|1|1
52|331|7|0|0|1|1
52|714|1|0|0|1|0
52|785|1|0|1|1|1
52|279|1|0|1|1|1
52|71|3|0|0|1|1
52|280|1|0|0|1|0
53|650|5|0|0|1|1
53|118|3|0|1|1|0
53|540|3|0|0|1|1
53|292|1|0|0|1|1
53|7|5|0|0|1|1
53|119|5|0|0|1|1
53|87|1|0|1|1|0
53|154|3|0|0|1|0
53|271|5|0|0|1|1
53|47|5|0|0|1|1
53|827|3|0|0|1|1
53|186|3|0|0|1|0
53|204|1|0|0|1|1
53|164|3|0|0|1|0
53|258|12|0|1|1|1
53|325|1|0|0|1|0
53|770|5|0|0|1|1
53|332|5|0|0|1|0
53|287|3|0|0|1|1
53|333|5|0|0|1|1
53|153|8|0|0|1|1
53|759|5|0|1|1|1
53|626|7|0|0|1|1
53|167|5|0|0|1|1
53|719|3|0|0|1|0
53|205|3|0|0|1|0
53|29|3|0|0|1|1
53|803|3|0|0|1|1
53|163|3|0|0|1|1
53|121|5|0|1|1|1
53|235|1|0|0|1|1
53|73|1|0|1|1|1
53|227|1|0|1|1|1
53|299|3|0|0|1|1
53|696|8|0|1|1|1
53|166|1|0|0|1|1
53|797|3|0|0|1|0
53|97|8|0|0|1|1
53|183|1|0|0|1|0
53|825|1|0|0|1|1
53|2|3|0|1|1|1
53|310|1|0|0|1|1
53|221|1|0|0|1|1
53|52|1|0|0|1|1
53|376|3|0|1|1|1
53|556|5|0|1|1|1
53|792|7|0|1|1|1
53|59|1|0|0|1|0
53|536|8|0|0|1|1
53|69|14|0|0|1|1
53|351|5|0|0|1|1
53|315|10|0|0|1|1
53|169|1|0|1|1|1
53|331|7|0|0|1|1
53|761|1|0|1|1|1
53|212|3|0|0|1|1
53|728|10|0|0|1|0
53|592|7|0|0|1|0
53|785|1|0|1|1|1
53|648|3|0|0|1|0
53|312|10|0|0|1|1
53|590|3|0|0|1|1
53|238|1|0|1|1|1
53|794|3|0|0|1|1
53|475|7|0|0|1|1
53|533|12|0|0|1|1
53|564|12|0|0|1|1
53|507|5|0|0|1|1
53|188|1|0|0|1|0
53|322|3|0|0|1|0
53|700|5|0|0|1|1
53|330|1|0|0|1|1
53|278|3|0|0|1|1
53|324|5|0|0|1|1
53|71|1|0|0|1|1
53|687|1|0|0|1|1
53|811|1|0|1|1|1
53|787|15|0|0|1|1
53|469|3|0|0|1|1
53|130|5|0|0|1|1
53|632|8|0|0|1|1
53|36|3|0|0|1|1
53|757|1|0|0|1|0
53|561|5|0|0|1|1
53|358|1|0|0|1|0
53|243|1|0|0|1|1
53|303|1|0|1|1|1
53|309|3|0|1|1|1
53|159|1|0|1|1|0
53|365|5|0|1|1|1
53|234|7|0|1|1|1
54|322|1|0|0|0|0
54|678|1|0|1|0|1
54|255|1|0|1|0|0
55|156|1|0|0|0|0
55|165|1|0|1|0|1
55|144|1|0|0|0|0
55|507|1|0|0|0|1
55|44|3|0|0|0|0
55|149|1|0|0|0|1
55|41|1|0|1|0|0
55|83|1|0|0|0|0
55|290|3|0|0|0|0
55|38|1|0|0|0|1
55|197|1|0|0|0|1
55|700|3|0|0|0|1
55|48|5|0|1|0|1
55|738|3|0|0|0|0
55|568|1|0|0|0|0
55|37|3|0|1|0|1
55|57|1|0|0|0|0
55|362|3|0|0|0|0
55|51|1|0|0|0|0
55|92|1|0|1|0|0
55|253|1|0|0|0|1
56|110|1|0|1|0|1
56|742|1|0|0|0|1
56|323|1|0|0|0|1
56|39|1|0|1|0|1
56|545|1|0|0|0|1
56|316|3|0|0|0|1
56|38|1|0|0|0|1
56|75|1|0|1|0|1
56|711|1|0|1|0|1
56|619|3|0|0|0|1
56|330|1|0|0|0|1
57|58|1|0|1|0|1
57|109|3|0|0|0|0
57|144|1|0|0|0|0
57|568|1|0|0|0|0
57|48|3|0|1|0|1
57|184|3|0|0|0|0
57|92|5|0|1|0|0
57|165|3|0|1|0|1
57|55|1|0|0|0|0
57|751|1|0|0|0|0
57|63|1|0|0|0|0
57|108|1|0|0|0|0
57|567|3|0|0|0|1
57|156|1|0|0|0|0
57|725|1|0|0|0|0
57|203|1|0|1|0|1
57|83|1|0|0|0|0
57|749|1|0|0|0|0
57|726|1|0|0|0|0
57|738|5|0|0|0|0
58|700|1|1|0|1|1
58|41|1|1|1|1|0
58|203|1|1|1|1|1
58|184|1|1|0|1|0
58|57|1|1|0|1|0
59|310|1|0|0|0|1
59|2|3|0|1|0|1
59|719|12|0|0|0|0
59|298|3|0|1|0|1
59|556|3|0|1|0|1
59|258|3|0|1|0|1
59|803|1|0|0|0|1
59|36|3|0|0|0|1
59|87|5|0|1|0|0
59|123|7|0|1|0|1
59|97|7|0|0|0|1
59|697|1|0|0|0|1
59|469|1|0|0|0|1
59|53|1|0|0|0|1
59|187|3|0|1|0|1
59|475|5|0|0|0|1
59|153|8|0|0|0|1
59|7|3|0|0|0|1
59|254|1|0|1|0|1
59|632|5|0|0|0|1
59|271|1|0|0|0|1
59|464|1|0|1|0|0
59|230|7|0|0|0|1
59|564|5|0|0|0|1
59|248|8|0|0|0|1
59|540|3|0|0|0|1
59|728|5|0|0|0|0
59|287|1|0|0|0|1
59|72|3|0|0|0|0
59|105|1|0|0|0|1
59|332|1|0|0|0|0
59|240|1|0|0|0|0
59|734|3|0|0|0|0
59|678|3|0|1|0|1
59|787|5|0|0|0|1
59|337|7|0|0|0|1
59|243|8|0|0|0|1
59|533|1|0|0|0|1
59|202|1|0|1|0|1
59|759|3|0|1|0|1
59|263|7|0|1|0|1
59|221|1|0|0|0|1
59|67|1|0|1|0|0
59|827|3|0|0|0|1
59|473|3|0|0|0|1
59|811|8|0|1|0|1
59|180|1|0|1|0|1
59|122|5|0|0|0|1
59|66|1|0|1|0|1
59|94|8|0|0|0|1
59|406|1|0|1|0|0
59|783|5|0|0|0|1
59|626|1|0|0|0|1
59|294|1|0|0|0|0
59|774|1|0|0|0|1
59|205|1|0|0|0|0
59|199|8|0|0|0|0
60|161|3|0|0|0|1
60|166|1|0|0|0|1
60|153|1|0|0|0|1
60|80|3|0|1|0|1
60|7|1|0|0|0|1
60|306|1|0|1|0|0
60|315|3|0|0|0|1
60|564|3|0|0|0|1
60|698|1|0|0|0|1
60|221|1|0|0|0|1
60|243|3|0|0|0|1
60|212|1|0|0|0|1
60|807|1|0|1|0|1
60|770|1|0|0|0|1
60|87|1|0|1|0|0
60|761|3|0|1|0|1
61|124|1|0|0|1|1
61|659|1|0|0|1|1
61|358|5|0|0|1|0
61|232|1|0|0|1|1
61|39|5|0|1|1|1
61|590|5|0|0|1|1
61|337|5|0|0|1|1
61|52|10|0|0|1|1
61|330|3|0|0|1|1
61|239|10|0|1|1|1
61|323|1|0|0|1|1
61|173|1|0|0|1|0
61|154|1|0|0|1|0
61|204|3|0|0|1|1
61|234|1|0|1|1|1
61|188|1|0|0|1|0
61|178|1|0|0|1|1
61|155|7|0|0|1|0
61|224|5|0|0|1|0
61|785|5|0|1|1|1
61|331|1|0|0|1|1
61|592|1|0|0|1|0
61|545|7|0|0|1|1
61|275|3|0|0|1|1
61|798|1|0|1|1|0
61|309|1|0|1|1|1
61|70|1|0|0|1|0
61|300|3|0|0|1|0
61|712|3|0|1|1|1
61|792|1|0|1|1|1
61|449|1|0|1|1|1
61|362|5|0|0|1|0
61|1|1|0|1|1|1
61|647|3|0|0|1|0
61|211|7|0|1|1|0
61|376|3|0|1|1|1
61|730|1|0|1|1|0
61|806|3|0|0|1|1
61|757|3|0|0|1|0
61|152|1|0|0|1|1
61|181|1|0|0|1|1
61|797|3|0|0|1|0
61|816|1|0|0|1|1
61|536|5|0|0|1|1
61|696|3|0|1|1|1
61|619|1|0|0|1|1
61|640|5|0|1|1|1
61|312|7|0|0|1|1
61|351|3|0|0|1|1
61|278|3|0|0|1|1
61|248|1|0|0|1|1
61|38|1|0|0|1|1
61|646|5|0|0|1|1
61|316|1|0|0|1|1
61|650|1|0|0|1|1
61|561|3|0|0|1|1
61|333|5|0|0|1|1
61|273|5|0|0|1|1
61|75|3|0|1|1|1
61|119|8|0|0|1|1
61|213|3|0|1|1|0
61|159|3|0|1|1|0
61|51|1|0|0|1|0
61|292|1|0|0|1|1
61|321|1|0|0|1|1
61|667|3|0|1|1|1
61|33|5|0|1|1|1
62|379|1|0|0|0|0
62|96|1|0|0|0|0
62|185|1|0|0|0|0
62|377|3|0|0|0|1
62|177|1|0|0|0|0
62|463|1|0|0|0|0
62|91|1|0|0|0|0
62|570|1|0|0|0|0
62|233|5|0|1|0|0
62|526|1|0|1|0|1
62|599|1|0|0|0|1
62|768|1|0|0|0|0
62|591|1|0|1|0|0
62|328|1|0|0|0|0
62|189|1|0|0|0|1
62|702|1|0|0|0|0
62|597|1|0|0|0|1
63|57|1|0|0|0|0
63|109|1|0|0|0|0
64|91|1|0|0|1|0
64|166|1|0|0|1|1
64|153|3|0|0|1|1
64|107|1|0|1|1|1
64|289|1|0|0|1|1
64|792|3|0|1|1|1
64|210|3|0|1|1|1
64|264|1|0|0|1|1
64|236|3|0|0|1|1
64|626|1|0|0|1|1
64|263|3|0|1|1|1
64|131|1|0|0|1|0
64|589|1|0|0|1|0
64|212|1|0|0|1|1
64|154|1|0|0|1|0
64|597|1|0|0|1|1
64|698|1|0|0|1|1
65|130|1|0|0|0|1
65|338|1|0|1|0|1
65|438|1|0|0|0|1
65|161|1|0|0|0|1
66|59|1|1|0|1|0
66|505|1|1|1|1|1
66|230|7|1|0|1|1
66|69|3|1|0|1|1
66|759|3|1|1|1|1
66|221|1|1|0|1|1
66|161|3|1|0|1|1
66|383|1|1|0|1|0
66|254|3|1|1|1|1
66|7|1|1|0|1|1
66|564|1|1|0|1|1
66|94|3|1|0|1|1
66|47|1|1|0|1|1
66|243|1|1|0|1|1
66|406|3|1|1|1|0
66|248|1|1|0|1|1
66|25|1|1|0|1|1
66|180|3|1|1|1|1
67|734|1|1|0|0|0
67|287|3|1|0|0|1
67|357|1|1|0|0|1
67|458|1|1|0|0|0
67|728|5|1|0|0|0
67|68|1|1|0|0|0
67|248|3|1|0|0|1
67|263|3|1|1|0|1
67|540|7|1|0|0|1
67|243|5|1|0|0|1
67|97|1|1|0|0|1
67|122|5|1|0|0|1
67|626|3|1|0|0|1
67|47|3|1|0|0|1
67|315|3|1|0|0|1
67|313|1|1|0|0|0
67|59|1|1|0|0|0
67|334|1|1|0|0|1
67|147|3|1|1|0|0
67|46|3|1|0|0|1
67|146|3|1|0|0|0
67|29|1|1|0|0|1
67|294|3|1|0|0|0
67|401|1|1|0|0|0
67|733|1|1|0|0|0
67|754|5|1|0|0|1
67|763|1|1|0|0|0
67|761|1|1|1|0|1
68|596|1|0|0|0|0
68|170|1|0|0|0|0
68|67|1|0|1|0|0
68|212|1|0|0|0|1
68|80|1|0|1|0|1
68|248|1|0|0|0|1
69|66|3|0|1|1|1
69|383|3|0|0|1|0
69|728|7|0|0|1|0
69|734|1|0|0|1|0
69|719|3|0|0|1|0
69|94|3|0|0|1|1
69|464|1|0|1|1|0
69|27|1|0|1|1|0
69|75|3|0|1|1|1
69|235|1|0|0|1|1
69|365|1|0|1|1|1
69|36|1|0|0|1|1
69|130|5|0|0|1|1
69|119|8|0|0|1|1
69|162|3|0|0|1|1
69|153|7|0|0|1|1
69|243|5|0|0|1|1
69|248|8|0|0|1|1
69|787|8|0|0|1|1
69|696|7|0|1|1|1
69|180|10|0|1|1|1
69|338|3|0|1|1|1
69|310|8|0|0|1|1
69|297|7|0|0|1|1
69|274|8|0|0|1|0
69|229|1|0|0|1|1
69|475|1|0|0|1|1
69|199|10|0|0|1|0
69|258|1|0|1|1|1
69|687|3|0|0|1|1
69|47|5|0|0|1|1
69|303|1|0|1|1|1
69|29|1|0|0|1|1
69|759|7|0|1|1|1
69|332|1|0|0|1|0
69|473|5|0|0|1|1
69|533|1|0|0|1|1
69|536|1|0|0|1|1
69|632|10|0|0|1|1
69|564|5|0|0|1|1
69|221|5|0|0|1|1
69|312|7|0|0|1|1
69|337|1|0|0|1|1
69|287|17|0|0|1|1
69|811|10|0|1|1|1
69|187|1|0|1|1|1
69|118|5|0|1|1|0
69|368|1|0|0|1|0
69|146|1|0|0|1|0
69|556|14|0|1|1|1
69|325|5|0|0|1|0
69|239|3|0|1|1|1
69|678|7|0|1|1|1
69|460|1|0|0|1|0
69|294|3|0|0|1|0
69|722|1|0|1|1|1
69|97|5|0|0|1|1
69|254|5|0|1|1|1
69|53|14|0|0|1|1
69|827|8|0|0|1|1
69|540|1|0|0|1|1
69|299|1|0|0|1|1
69|72|3|0|0|1|0
69|232|3|0|0|1|1
69|122|1|0|0|1|1
69|774|1|0|0|1|1
69|590|1|0|0|1|1
70|650|1|0|0|0|1
70|33|1|0|1|0|1
70|362|1|0|0|0|0
70|201|1|0|1|0|1
70|61|1|0|0|0|1
71|39|7|0|1|1|1
71|167|12|0|0|1|1
71|607|3|0|0|1|1
71|279|3|0|1|1|1
71|53|1|0|0|1|1
71|592|3|0|0|1|0
71|507|17|0|0|1|1
71|145|8|0|1|1|1
71|744|15|0|0|1|0
71|794|3|0|0|1|1
71|590|5|0|0|1|1
71|155|1|0|0|1|0
71|667|5|0|1|1|1
71|704|1|0|0|1|1
71|333|15|0|0|1|1
71|742|12|0|0|1|1
71|323|1|0|0|1|1
71|272|3|0|0|1|1
71|790|3|0|1|1|1
71|38|1|0|0|1|1
71|785|5|0|1|1|1
71|337|1|0|0|1|1
71|183|1|0|0|1|0
71|331|10|0|0|1|1
71|202|8|0|1|1|1
71|716|1|0|1|1|0
71|282|7|0|0|1|1
71|787|12|0|0|1|1
71|239|3|0|1|1|1
71|1|3|0|1|1|1
71|309|5|0|1|1|1
71|449|7|0|1|1|1
71|649|3|0|0|1|1
71|163|3|0|0|1|1
71|225|10|0|0|1|1
71|299|7|0|0|1|1
71|814|1|0|1|1|1
71|127|5|0|0|1|1
71|706|5|0|1|1|0
71|297|8|0|0|1|1
71|545|3|0|0|1|1
71|52|3|0|0|1|1
71|181|5|0|0|1|1
71|709|3|0|0|1|0
71|238|3|0|1|1|1
71|213|5|0|1|1|0
71|234|1|0|1|1|1
71|711|7|0|1|1|1
71|561|10|0|0|1|1
71|757|1|0|0|1|0
71|318|1|0|0|1|1
71|119|5|0|0|1|1
71|188|1|0|0|1|0
71|312|5|0|0|1|1
71|650|5|0|0|1|1
71|632|3|0|0|1|1
71|358|3|0|0|1|0
71|533|7|0|0|1|1
71|710|1|0|1|1|1
71|648|10|0|0|1|0
71|325|3|0|0|1|0
71|365|7|0|1|1|1
71|196|1|0|0|1|1
71|712|10|0|1|1|1
71|75|1|0|1|1|1
71|644|1|0|0|1|0
71|640|1|0|1|1|1
71|110|3|0|1|1|1
71|818|1|0|1|1|0
71|135|3|0|0|1|1
71|324|1|0|0|1|1
71|672|3|0|1|1|1
72|306|5|0|1|0|0
72|69|3|0|0|0|1
72|696|1|0|1|0|1
72|271|1|0|0|0|1
72|122|8|0|0|0|1
72|59|3|0|0|0|0
72|107|1|0|1|0|1
72|287|5|0|0|0|1
72|162|1|0|0|0|1
72|230|3|0|0|0|1
72|105|1|0|0|0|1
72|728|5|0|0|0|0
72|116|3|0|1|0|1
72|199|3|0|0|0|0
72|464|1|0|1|0|0
72|2|1|0|1|0|1
72|158|5|0|0|0|0
72|94|1|0|0|0|1
72|294|3|0|0|0|0
72|212|8|0|0|0|1
72|332|10|0|0|0|0
72|438|8|0|0|0|1
72|239|5|0|1|0|1
72|564|1|0|0|0|1
72|248|1|0|0|0|1
72|303|1|0|1|0|1
72|27|3|0|1|0|0
72|130|3|0|0|0|1
72|803|1|0|0|0|1
72|763|1|0|0|0|0
72|258|3|0|1|0|1
72|458|3|0|0|0|0
72|811|5|0|1|0|1
72|767|5|0|0|0|0
72|540|3|0|0|0|1
72|214|3|0|0|0|1
72|626|3|0|0|0|1
72|123|3|0|1|0|1
72|338|1|0|1|0|1
72|7|7|0|0|0|1
72|807|1|0|1|0|1
72|701|1|0|1|0|1
72|734|1|0|0|0|0
72|243|5|0|0|0|1
72|161|7|0|0|0|1
72|770|1|0|0|0|1
72|759|5|0|1|0|1
72|773|1|0|0|0|0
72|774|5|0|0|0|1
73|7|5|1|0|1|1
73|303|1|1|1|1|1
73|767|1|1|0|1|0
73|214|3|1|0|1|1
73|337|3|1|0|1|1
73|315|1|1|0|1|1
73|248|3|1|0|1|1
73|243|1|1|0|1|1
73|154|3|1|0|1|0
73|258|1|1|1|1|1
73|507|1|1|0|1|1
73|53|1|1|0|1|1
73|166|5|1|0|1|1
73|696|3|1|1|1|1
73|536|1|1|0|1|1
73|312|3|1|0|1|1
73|785|3|1|1|1|1
73|163|3|1|0|1|1
73|564|1|1|0|1|1
73|663|1|1|0|1|1
73|224|3|1|0|1|0
73|626|1|1|0|1|1
73|321|1|1|0|1|1
73|761|5|1|1|1|1
73|806|1|1|0|1|1
73|770|3|1|0|1|1
73|792|7|1|1|1|1
73|778|3|1|0|1|1
74|695|1|1|0|1|0
74|336|1|1|0|1|1
74|684|1|1|1|1|1
74|148|1|1|0|1|0
74|547|1|1|1|1|0
74|126|3|1|0|1|0
74|361|3|1|1|1|1
74|707|3|1|0|1|0
74|528|3|1|0|1|1
75|757|7|1|0|1|0
75|711|5|1|1|1|1
75|37|7|1|1|1|1
75|704|3|1|0|1|1
75|619|3|1|0|1|1
75|61|3|1|0|1|1
75|706|1|1|1|1|0
75|473|3|1|0|1|1
75|672|3|1|1|1|1
75|239|7|1|1|1|1
75|56|1|1|0|1|0
75|344|5|1|0|1|0
75|330|3|1|0|1|1
75|145|1|1|1|1|1
75|279|1|1|1|1|1
75|272|7|1|0|1|1
75|51|3|1|0|1|0
75|124|3|1|0|1|1
75|183|5|1|0|1|0
75|38|5|1|0|1|1
75|735|3|1|0|1|1
75|814|10|1|1|1|1
75|250|1|1|0|1|0
75|265|1|1|1|1|1
75|790|3|1|1|1|1
75|827|3|1|0|1|1
75|337|3|1|0|1|1
75|710|1|1|1|1|1
75|297|1|1|0|1|1
75|561|1|1|0|1|1
75|181|10|1|0|1|1
75|536|5|1|0|1|1
75|287|1|1|0|1|1
75|309|5|1|1|1|1
75|376|3|1|1|1|1
75|323|3|1|0|1|1
75|167|7|1|0|1|1
75|69|3|1|0|1|1
75|333|7|1|0|1|1
75|646|7|1|0|1|1
75|365|7|1|1|1|1
75|351|3|1|0|1|1
75|314|5|1|0|1|1
75|794|3|1|0|1|1
75|202|3|1|1|1|1
75|155|12|1|0|1|0
75|232|7|1|0|1|1
75|431|7|1|0|1|1
75|240|8|1|0|1|0
75|71|1|1|0|1|1
75|649|1|1|0|1|1
75|641|1|1|0|1|1
75|481|1|1|0|1|1
75|310|5|1|0|1|1
75|331|7|1|0|1|1
75|238|5|1|1|1|1
75|592|5|1|0|1|0
75|632|8|1|0|1|1
75|818|3|1|1|1|0
75|110|10|1|1|1|1
75|312|3|1|0|1|1
75|626|1|1|0|1|1
75|533|3|1|0|1|1
75|119|5|1|0|1|1
75|712|5|1|1|1|1
75|692|1|1|0|1|1
75|299|1|1|0|1|1
75|709|5|1|0|1|0
75|648|3|1|0|1|0
75|282|8|1|0|1|1
75|780|3|1|0|1|1
75|833|1|1|0|1|1
75|667|10|1|1|1|1
75|787|8|1|0|1|1
75|316|10|1|0|1|1
76|15|1|0|0|1|1
76|372|1|0|0|1|0
76|82|1|0|1|1|1
76|23|1|0|0|1|0
76|781|1|0|0|1|0
76|18|1|0|0|1|0
76|149|1|0|0|1|1
76|609|1|0|0|1|1
77|723|1|1|1|0|1
77|539|1|1|1|0|0
77|85|1|1|0|0|0
77|149|1|1|0|0|1
77|191|1|1|0|0|0
77|609|1|1|0|0|1
77|45|1|1|0|0|0
77|507|1|1|0|0|1
77|79|1|1|0|0|0
78|84|1|0|1|0|0
79|191|1|0|0|0|0
79|77|1|0|1|0|0
79|731|1|0|0|0|1
79|45|1|0|0|0|0
80|130|1|1|0|1|1
80|507|3|1|0|1|1
80|47|1|1|0|1|1
80|158|1|1|0|1|0
80|60|3|1|0|1|0
80|97|8|1|0|1|1
80|366|1|1|0|1|0
80|807|7|1|1|1|1
80|464|1|1|1|1|0
80|287|1|1|0|1|1
80|153|1|1|0|1|1
80|248|7|1|0|1|1
80|122|5|1|0|1|1
80|770|7|1|0|1|1
80|303|1|1|1|1|1
80|337|1|1|0|1|1
80|68|1|1|0|1|0
80|221|3|1|0|1|1
80|540|1|1|0|1|1
80|180|5|1|1|1|1
80|332|1|1|0|1|0
80|154|1|1|0|1|0
80|107|1|1|1|1|1
80|573|8|1|0|1|0
80|166|3|1|0|1|1
80|556|5|1|1|1|1
80|161|3|1|0|1|1
80|792|1|1|1|1|1
80|626|1|1|0|1|1
80|2|1|1|1|1|1
80|243|3|1|0|1|1
80|271|1|1|0|1|1
80|759|3|1|1|1|1
80|294|3|1|0|1|0
80|7|1|1|0|1|1
80|761|3|1|1|1|1
80|214|3|1|0|1|1
80|767|1|1|0|1|0
80|315|7|1|0|1|1
81|475|1|0|0|1|1
81|122|1|0|0|1|1
81|469|5|0|0|1|1
81|473|5|0|0|1|1
81|38|1|0|0|1|1
81|121|7|0|1|1|1
81|202|3|0|1|1|1
81|561|3|0|0|1|1
81|431|5|0|0|1|1
81|719|5|0|0|1|0
81|186|1|0|0|1|0
81|626|1|0|0|1|1
81|420|1|0|1|1|1
81|462|7|0|0|1|1
81|273|5|0|0|1|1
81|605|1|0|1|1|1
81|167|5|0|0|1|1
81|344|1|0|0|1|0
81|449|1|0|1|1|1
81|369|1|0|1|1|1
81|424|5|0|1|1|1
81|7|5|0|0|1|1
81|376|1|0|1|1|1
81|337|1|0|0|1|1
81|507|1|0|0|1|1
81|478|3|0|1|1|1
81|271|1|0|0|1|1
81|310|3|0|0|1|1
81|238|1|0|1|1|1
81|632|3|0|0|1|1
81|437|5|0|1|1|1
81|607|1|0|0|1|1
81|821|1|0|1|1|1
81|564|3|0|0|1|1
81|162|1|0|0|1|1
81|759|1|0|1|1|1
81|314|1|0|0|1|1
81|36|3|0|0|1|1
82|678|1|1|1|1|1
82|18|1|1|0|1|0
82|609|1|1|0|1|1
82|193|1|1|1|1|1
82|781|1|1|0|1|0
82|197|1|1|0|1|1
82|120|1|1|0|1|1
82|76|1|1|0|1|1
82|23|1|1|0|1|0
82|538|1|1|1|1|1
83|50|1|0|1|0|1
83|41|1|0|1|0|0
83|109|3|0|0|0|0
83|203|1|0|1|0|1
83|144|1|0|0|0|0
83|55|1|0|0|0|0
83|57|1|0|0|0|0
83|165|3|0|1|0|1
83|568|1|0|0|0|0
83|738|1|0|0|0|0
83|92|1|0|1|0|0
83|567|3|0|0|0|1
83|725|1|0|0|0|0
84|78|1|1|0|0|0
84|101|1|1|0|0|0
84|320|1|1|1|0|1
85|743|1|0|0|0|0
85|639|1|0|1|0|1
85|651|1|0|1|0|0
85|262|1|0|0|0|0
85|552|1|0|0|0|1
85|474|1|0|1|0|0
85|77|1|0|1|0|0
86|89|1|1|1|1|1
86|587|1|1|0|1|0
87|271|1|1|0|0|1
87|807|5|1|1|0|1
87|469|1|1|0|0|1
87|696|1|1|1|0|1
87|60|1|1|0|0|0
87|306|5|1|1|0|0
87|540|8|1|0|0|1
87|243|1|1|0|0|1
87|254|1|1|1|0|1
87|248|3|1|0|0|1
87|678|3|1|1|0|1
87|180|5|1|1|0|1
87|573|3|1|0|0|0
87|258|7|1|1|0|1
87|728|7|1|0|0|0
87|130|7|1|0|0|1
87|212|5|1|0|0|1
87|2|1|1|1|0|1
87|754|1|1|0|0|1
87|53|1|1|0|0|1
87|230|3|1|0|0|1
87|205|1|1|0|0|0
87|310|5|1|0|0|1
87|734|5|1|0|0|0
87|59|5|1|0|0|0
87|332|7|1|0|0|0
87|783|3|1|0|0|1
87|375|7|1|1|0|1
87|564|3|1|0|0|1
87|475|1|1|0|0|1
87|770|1|1|0|0|1
87|161|5|1|0|0|1
87|123|8|1|1|0|1
87|315|5|1|0|0|1
87|153|3|1|0|0|1
87|158|3|1|0|0|0
87|488|1|1|1|0|1
87|338|1|1|1|0|1
87|122|3|1|0|0|1
87|199|5|1|0|0|0
87|507|1|1|0|0|1
87|154|1|1|0|0|0
87|767|1|1|0|0|0
87|759|8|1|1|0|1
87|263|5|1|1|0|1
87|221|5|1|0|0|1
87|438|7|1|0|0|1
87|701|1|1|1|0|1
87|811|5|1|1|0|1
87|303|1|1|1|0|1
87|214|1|1|0|0|1
87|761|3|1|1|0|1
88|720|1|1|0|0|0
88|380|1|1|0|0|0
88|3|1|1|0|0|1
88|93|1|1|0|0|0
89|582|1|1|0|1|1
89|86|1|1|1|1|1
89|580|1|1|0|1|1
89|822|1|1|0|1|0
89|765|1|1|0|1|0
90|236|1|0|0|0|1
90|6|1|0|0|0|0
90|46|3|0|0|0|1
90|597|3|0|0|0|1
90|306|1|0|1|0|0
90|698|1|0|0|0|1
90|770|1|0|0|0|1
90|96|1|0|0|0|0
90|166|1|0|0|0|1
90|702|1|0|0|0|0
90|177|1|0|0|0|0
90|107|1|0|1|0|1
90|251|1|0|0|0|0
90|161|1|0|0|0|1
90|761|1|0|1|0|1
90|185|1|0|0|0|0
91|131|1|0|0|0|0
91|64|1|0|0|0|1
91|62|1|0|0|0|0
92|700|1|1|0|0|1
92|41|1|1|1|0|0
92|55|1|1|0|0|0
92|144|1|1|0|0|0
92|149|3|1|0|0|1
92|122|3|1|0|0|1
92|44|1|1|0|0|0
92|57|5|1|0|0|0
92|184|3|1|0|0|0
92|678|1|1|1|0|1
92|109|1|1|0|0|0
92|2|1|1|1|0|1
92|156|1|1|0|0|0
92|738|1|1|0|0|0
92|83|1|1|0|0|0
92|362|1|1|0|0|0
92|507|3|1|0|0|1
92|567|1|1|0|0|1
92|626|1|1|0|0|1
92|751|1|1|0|0|0
93|3|1|0|0|0|1
93|88|1|0|1|0|0
93|720|1|0|0|0|0
94|254|3|0|1|1|1
94|774|3|0|0|1|1
94|130|5|0|0|1|1
94|69|3|0|0|1|1
94|199|1|0|0|1|0
94|258|5|0|1|1|1
94|540|5|0|0|1|1
94|803|1|0|0|1|1
94|230|1|0|0|1|1
94|338|5|0|1|1|1
94|47|8|0|0|1|1
94|357|1|0|0|1|1
94|469|5|0|0|1|1
94|787|1|0|0|1|1
94|271|1|0|0|1|1
94|827|1|0|0|1|1
94|123|5|0|1|1|1
94|72|1|0|0|1|0
94|315|1|0|0|1|1
94|811|1|0|1|1|1
94|66|3|0|1|1|1
94|406|1|0|1|1|0
94|626|1|0|0|1|1
94|59|8|0|0|1|0
94|97|3|0|0|1|1
